SP_CODE;SP_NAME;MN_CODE;MN_NAME;DC_MN_C;DC_NAME;PR_CODE;PR_NAME
11206001;Klipfontein Phase 1;112;Overstrand;3;Overberg District Municipality;1;WESTERN CAPE
11207000;Gansbaai;112;Overstrand;3;Overberg District Municipality;1;WESTERN CAPE
11207001;Blompark;112;Overstrand;3;Overberg District Municipality;1;WESTERN CAPE
11207002;Die Kelders;112;Overstrand;3;Overberg District Municipality;1;WESTERN CAPE
11207003;Gansbaai;112;Overstrand;3;Overberg District Municipality;1;WESTERN CAPE
11207004;Groenewaldskema;112;Overstrand;3;Overberg District Municipality;1;WESTERN CAPE
11207005;Perlemoenbaai;112;Overstrand;3;Overberg District Municipality;1;WESTERN CAPE
11208000;Hawston;112;Overstrand;3;Overberg District Municipality;1;WESTERN CAPE
11209000;Hermanus;112;Overstrand;3;Overberg District Municipality;1;WESTERN CAPE
11209001;Fernkloof Nature Reserve;112;Overstrand;3;Overberg District Municipality;1;WESTERN CAPE
11209002;Mount Pleasant;112;Overstrand;3;Overberg District Municipality;1;WESTERN CAPE
11209003;Voelklip;112;Overstrand;3;Overberg District Municipality;1;WESTERN CAPE
11210000;Highlands State Forest;112;Overstrand;3;Overberg District Municipality;1;WESTERN CAPE
11211000;Kleinbaai;112;Overstrand;3;Overberg District Municipality;1;WESTERN CAPE
11212000;Kleinmond;112;Overstrand;3;Overberg District Municipality;1;WESTERN CAPE
11212001;Protea;112;Overstrand;3;Overberg District Municipality;1;WESTERN CAPE
11213000;Kogelberg State Forest;112;Overstrand;3;Overberg District Municipality;1;WESTERN CAPE
11214000;Maanskynkop Nature Reserve;112;Overstrand;3;Overberg District Municipality;1;WESTERN CAPE
11215000;Masakhane;112;Overstrand;3;Overberg District Municipality;1;WESTERN CAPE
11216000;Onrusrivier;112;Overstrand;3;Overberg District Municipality;1;WESTERN CAPE
11216001;Vermont;112;Overstrand;3;Overberg District Municipality;1;WESTERN CAPE
11217001;Bredasdorp;112;Overstrand;3;Overberg District Municipality;1;WESTERN CAPE
11217002;Caledon;112;Overstrand;3;Overberg District Municipality;1;WESTERN CAPE
11217003;Hermanus;112;Overstrand;3;Overberg District Municipality;1;WESTERN CAPE
11218000;Paarde Poort Staatbos;112;Overstrand;3;Overberg District Municipality;1;WESTERN CAPE
11219000;Perly Beach;112;Overstrand;3;Overberg District Municipality;1;WESTERN CAPE
11220000;Pringle Bay;112;Overstrand;3;Overberg District Municipality;1;WESTERN CAPE
11221000;Rooi Els;112;Overstrand;3;Overberg District Municipality;1;WESTERN CAPE
11222000;Salmonsdam Nature Reserve;112;Overstrand;3;Overberg District Municipality;1;WESTERN CAPE
11223000;Sandbaai;112;Overstrand;3;Overberg District Municipality;1;WESTERN CAPE
11224000;Silver Sands;112;Overstrand;3;Overberg District Municipality;1;WESTERN CAPE
11225000;Stanford;112;Overstrand;3;Overberg District Municipality;1;WESTERN CAPE
11226000;Van Dyksbaai;112;Overstrand;3;Overberg District Municipality;1;WESTERN CAPE
11227000;Vogelgat Nature Reserve;112;Overstrand;3;Overberg District Municipality;1;WESTERN CAPE
11228000;Walkers Bay State Forest;112;Overstrand;3;Overberg District Municipality;1;WESTERN CAPE
11229000;Zwelihle;112;Overstrand;3;Overberg District Municipality;1;WESTERN CAPE
11301000;Agulhas;113;Cape Agulhas;3;Overberg District Municipality;1;WESTERN CAPE
11302000;Arniston;113;Cape Agulhas;3;Overberg District Municipality;1;WESTERN CAPE
11302001;Aniston;113;Cape Agulhas;3;Overberg District Municipality;1;WESTERN CAPE
11303000;Bredasdorp;113;Cape Agulhas;3;Overberg District Municipality;1;WESTERN CAPE
11303001;Bredasdorp Nature Reserve;113;Cape Agulhas;3;Overberg District Municipality;1;WESTERN CAPE
11303002;Zwelitsha;113;Cape Agulhas;3;Overberg District Municipality;1;WESTERN CAPE
11304001;Bredasdorp;113;Cape Agulhas;3;Overberg District Municipality;1;WESTERN CAPE
11304002;Caledon;113;Cape Agulhas;3;Overberg District Municipality;1;WESTERN CAPE
11304003;Napier;113;Cape Agulhas;3;Overberg District Municipality;1;WESTERN CAPE
11305000;De Mond State Forest;113;Cape Agulhas;3;Overberg District Municipality;1;WESTERN CAPE
11306000;Elim;113;Cape Agulhas;3;Overberg District Municipality;1;WESTERN CAPE
11307000;Napier;113;Cape Agulhas;3;Overberg District Municipality;1;WESTERN CAPE
11307001;Blomfontein;113;Cape Agulhas;3;Overberg District Municipality;1;WESTERN CAPE
11307002;Napier;113;Cape Agulhas;3;Overberg District Municipality;1;WESTERN CAPE
11307003;Tamatekraal;113;Cape Agulhas;3;Overberg District Municipality;1;WESTERN CAPE
11308000;Struisbaai;113;Cape Agulhas;3;Overberg District Municipality;1;WESTERN CAPE
11308001;Argonauta Park;113;Cape Agulhas;3;Overberg District Municipality;1;WESTERN CAPE
11308002;Struisbaai North;113;Cape Agulhas;3;Overberg District Municipality;1;WESTERN CAPE
11308003;Suidestrand;113;Cape Agulhas;3;Overberg District Municipality;1;WESTERN CAPE
11401000;Barrydale;114;Swellendam;3;Overberg District Municipality;1;WESTERN CAPE
11402000;Bontebok National Park;114;Swellendam;3;Overberg District Municipality;1;WESTERN CAPE
11403000;Grootvadersbos State Forest;114;Swellendam;3;Overberg District Municipality;1;WESTERN CAPE
11404000;Infanta;114;Swellendam;3;Overberg District Municipality;1;WESTERN CAPE
11405000;Marloth Nature reserve;114;Swellendam;3;Overberg District Municipality;1;WESTERN CAPE
11406000;Suurbraak;114;Swellendam;3;Overberg District Municipality;1;WESTERN CAPE
11407000;Swellendam Part 1;114;Swellendam;3;Overberg District Municipality;1;WESTERN CAPE
11407001;Galgkop;114;Swellendam;3;Overberg District Municipality;1;WESTERN CAPE
11407002;Railton;114;Swellendam;3;Overberg District Municipality;1;WESTERN CAPE
11407003;Swellendam;114;Swellendam;3;Overberg District Municipality;1;WESTERN CAPE
11407005;The Hermitage;114;Swellendam;3;Overberg District Municipality;1;WESTERN CAPE
11408000;Zuurbraak State Forest;114;Swellendam;3;Overberg District Municipality;1;WESTERN CAPE
11409004;Swellendam;114;Swellendam;3;Overberg District Municipality;1;WESTERN CAPE
11497004;Swellendam;114;Swellendam;3;Overberg District Municipality;1;WESTERN CAPE
11501000;Bleshoek;115;Kannaland;4;Eden District Municipality;1;WESTERN CAPE
11502000;Calitzdorp;115;Kannaland;4;Eden District Municipality;1;WESTERN CAPE
11502001;Bergsig;115;Kannaland;4;Eden District Municipality;1;WESTERN CAPE
11503001;Calitzdorp;115;Kannaland;4;Eden District Municipality;1;WESTERN CAPE
11504000;Ladismith;115;Kannaland;4;Eden District Municipality;1;WESTERN CAPE
11504001;Ladismith East;115;Kannaland;4;Eden District Municipality;1;WESTERN CAPE
11505000;Swartberg State Forest;115;Kannaland;4;Eden District Municipality;1;WESTERN CAPE
11506000;Towerkop State Forest;115;Kannaland;4;Eden District Municipality;1;WESTERN CAPE
11507000;Zoar;115;Kannaland;4;Eden District Municipality;1;WESTERN CAPE
11507001;Amalienstein;115;Kannaland;4;Eden District Municipality;1;WESTERN CAPE
11507002;Droevlei;115;Kannaland;4;Eden District Municipality;1;WESTERN CAPE
11601000;Albertinia;116;Langeberg;4;Eden District Municipality;1;WESTERN CAPE
11601001;Theronville;116;Langeberg;4;Eden District Municipality;1;WESTERN CAPE
11602000;Boesmansbos Wilderness;116;Langeberg;4;Eden District Municipality;1;WESTERN CAPE
11603000;Garcia State Forest;116;Langeberg;4;Eden District Municipality;1;WESTERN CAPE
11604000;Gouritsmond;116;Langeberg;4;Eden District Municipality;1;WESTERN CAPE
11605000;Groot-Jongensfontein;116;Langeberg;4;Eden District Municipality;1;WESTERN CAPE
11606000;Grootvadersbos State Forest;116;Langeberg;4;Eden District Municipality;1;WESTERN CAPE
11607000;Heidelberg;116;Langeberg;4;Eden District Municipality;1;WESTERN CAPE
11608000;KwaNokuthula;116;Langeberg;4;Eden District Municipality;1;WESTERN CAPE
11609001;Heidelberg;116;Langeberg;4;Eden District Municipality;1;WESTERN CAPE
11609002;Heidelberg;116;Langeberg;4;Eden District Municipality;1;WESTERN CAPE
11609003;Melkhoutfontein;116;Langeberg;4;Eden District Municipality;1;WESTERN CAPE
11609004;Riversdal;116;Langeberg;4;Eden District Municipality;1;WESTERN CAPE
11609005;Riversdale;116;Langeberg;4;Eden District Municipality;1;WESTERN CAPE
11610000;Paardeberg State Forest;116;Langeberg;4;Eden District Municipality;1;WESTERN CAPE
11611000;Riversdale;116;Langeberg;4;Eden District Municipality;1;WESTERN CAPE
11611001;Mietjie se Kraal;116;Langeberg;4;Eden District Municipality;1;WESTERN CAPE
11611002;Riversdale;116;Langeberg;4;Eden District Municipality;1;WESTERN CAPE
11612000;Slangrivier;116;Langeberg;4;Eden District Municipality;1;WESTERN CAPE
11613000;Spioenkop State Forest;116;Langeberg;4;Eden District Municipality;1;WESTERN CAPE
11614000;Stilbaai;116;Langeberg;4;Eden District Municipality;1;WESTERN CAPE
11614001;Stilbaai;116;Langeberg;4;Eden District Municipality;1;WESTERN CAPE
11614002;Stilbaai-Wes;116;Langeberg;4;Eden District Municipality;1;WESTERN CAPE
11615000;Tyger State Forest;116;Langeberg;4;Eden District Municipality;1;WESTERN CAPE
11616001;Port Beaufort;116;Langeberg;4;Eden District Municipality;1;WESTERN CAPE
11701000;Bergsig;117;Mossel Bay;4;Eden District Municipality;1;WESTERN CAPE
11702000;Bogomsbaai;117;Mossel Bay;4;Eden District Municipality;1;WESTERN CAPE
11703000;Dana Baai;117;Mossel Bay;4;Eden District Municipality;1;WESTERN CAPE
11704000;Friemersheim;117;Mossel Bay;4;Eden District Municipality;1;WESTERN CAPE
11705000;Glentana;117;Mossel Bay;4;Eden District Municipality;1;WESTERN CAPE
11706001;The Island;117;Mossel Bay;4;Eden District Municipality;1;WESTERN CAPE
11707000;Groot Brak Rivier;117;Mossel Bay;4;Eden District Municipality;1;WESTERN CAPE
11707001;Greenhaven;117;Mossel Bay;4;Eden District Municipality;1;WESTERN CAPE
11708000;Hartenbos;117;Mossel Bay;4;Eden District Municipality;1;WESTERN CAPE
11709000;Herbertsdale;117;Mossel Bay;4;Eden District Municipality;1;WESTERN CAPE
11710001;Isazane;117;Mossel Bay;4;Eden District Municipality;1;WESTERN CAPE
11711001;Isinyoka;117;Mossel Bay;4;Eden District Municipality;1;WESTERN CAPE
11712000;Jonkersberg State Forest;117;Mossel Bay;4;Eden District Municipality;1;WESTERN CAPE
11713000;Klein Brak Rivier;117;Mossel Bay;4;Eden District Municipality;1;WESTERN CAPE
11714000;Kwanonqaba;117;Mossel Bay;4;Eden District Municipality;1;WESTERN CAPE
11714001;Kwanonqaba Ext;117;Mossel Bay;4;Eden District Municipality;1;WESTERN CAPE
11715000;Mossel Bay Part 1;117;Mossel Bay;4;Eden District Municipality;1;WESTERN CAPE
11715001;Bay View;117;Mossel Bay;4;Eden District Municipality;1;WESTERN CAPE
11715002;Boplaas;117;Mossel Bay;4;Eden District Municipality;1;WESTERN CAPE
11715003;D' Almeida;117;Mossel Bay;4;Eden District Municipality;1;WESTERN CAPE
11715004;De Nova;117;Mossel Bay;4;Eden District Municipality;1;WESTERN CAPE
11715005;Die Bakke;117;Mossel Bay;4;Eden District Municipality;1;WESTERN CAPE
11715006;Die Voor Baai;117;Mossel Bay;4;Eden District Municipality;1;WESTERN CAPE
11715007;Fairview;117;Mossel Bay;4;Eden District Municipality;1;WESTERN CAPE
11715008;Heiderand;117;Mossel Bay;4;Eden District Municipality;1;WESTERN CAPE
11715009;Heiderand Extension;117;Mossel Bay;4;Eden District Municipality;1;WESTERN CAPE
11715010;Linkside;117;Mossel Bay;4;Eden District Municipality;1;WESTERN CAPE
11715011;Mossel Bay Central;117;Mossel Bay;4;Eden District Municipality;1;WESTERN CAPE
11715012;Mossel Bay Ext 13;117;Mossel Bay;4;Eden District Municipality;1;WESTERN CAPE
11715013;Mossel Bay Ext 15;117;Mossel Bay;4;Eden District Municipality;1;WESTERN CAPE
11715014;Mossel Bay Ext 23;117;Mossel Bay;4;Eden District Municipality;1;WESTERN CAPE
11715015;Mossel Bay Ext 26;117;Mossel Bay;4;Eden District Municipality;1;WESTERN CAPE
11715016;Mossel Bay Ext 6;117;Mossel Bay;4;Eden District Municipality;1;WESTERN CAPE
11715018;Mossel Bay Remainder;117;Mossel Bay;4;Eden District Municipality;1;WESTERN CAPE
11715019;Santos Bay;117;Mossel Bay;4;Eden District Municipality;1;WESTERN CAPE
11716000;Outeniqua Strand;117;Mossel Bay;4;Eden District Municipality;1;WESTERN CAPE
11716001;Bothastrand;117;Mossel Bay;4;Eden District Municipality;1;WESTERN CAPE
11717000;Reebok;117;Mossel Bay;4;Eden District Municipality;1;WESTERN CAPE
11718000;Ruitersbos State Forest;117;Mossel Bay;4;Eden District Municipality;1;WESTERN CAPE
11719000;Southern Cross;117;Mossel Bay;4;Eden District Municipality;1;WESTERN CAPE
11720000;Tergniet;117;Mossel Bay;4;Eden District Municipality;1;WESTERN CAPE
11721000;Vyf Brakke Fonteinen;117;Mossel Bay;4;Eden District Municipality;1;WESTERN CAPE
11722000;Wolwedans;117;Mossel Bay;4;Eden District Municipality;1;WESTERN CAPE
11723017;Mossel Bay;117;Mossel Bay;4;Eden District Municipality;1;WESTERN CAPE
11801000;Bergplaas State Parks;118;George;4;Eden District Municipality;1;WESTERN CAPE
11802000;George Part 2;118;George;4;Eden District Municipality;1;WESTERN CAPE
11802001;Ballotsview;118;George;4;Eden District Municipality;1;WESTERN CAPE
11802002;Blanco;118;George;4;Eden District Municipality;1;WESTERN CAPE
11802003;Bodorp;118;George;4;Eden District Municipality;1;WESTERN CAPE
11802004;Borcherds;118;George;4;Eden District Municipality;1;WESTERN CAPE
11802005;Bos en Dal;118;George;4;Eden District Municipality;1;WESTERN CAPE
11802006;Camphers Drift;118;George;4;Eden District Municipality;1;WESTERN CAPE
11802007;Conville;118;George;4;Eden District Municipality;1;WESTERN CAPE
11802008;Denver Park;118;George;4;Eden District Municipality;1;WESTERN CAPE
11802009;Dormehls Drift;118;George;4;Eden District Municipality;1;WESTERN CAPE
11802010;George;118;George;4;Eden District Municipality;1;WESTERN CAPE
11802012;George Central;118;George;4;Eden District Municipality;1;WESTERN CAPE
11802013;George Industria;118;George;4;Eden District Municipality;1;WESTERN CAPE
11802015;George South;118;George;4;Eden District Municipality;1;WESTERN CAPE
11802016;Glenbarrie;118;George;4;Eden District Municipality;1;WESTERN CAPE
11802017;Groeneweid Park;118;George;4;Eden District Municipality;1;WESTERN CAPE
11802018;Heather Park;118;George;4;Eden District Municipality;1;WESTERN CAPE
11802019;Heatherlands;118;George;4;Eden District Municipality;1;WESTERN CAPE
11802021;King George Park;118;George;4;Eden District Municipality;1;WESTERN CAPE
11802022;Lavallia;118;George;4;Eden District Municipality;1;WESTERN CAPE
11802023;Loerie Park;118;George;4;Eden District Municipality;1;WESTERN CAPE
11802024;Mare Camp;118;George;4;Eden District Municipality;1;WESTERN CAPE
11802025;Parkdene;118;George;4;Eden District Municipality;1;WESTERN CAPE
11802026;Protea Park;118;George;4;Eden District Municipality;1;WESTERN CAPE
11802027;Rosemoor;118;George;4;Eden District Municipality;1;WESTERN CAPE
11803000;Herolds Bay;118;George;4;Eden District Municipality;1;WESTERN CAPE
11804000;Jonkersberg State Forest;118;George;4;Eden District Municipality;1;WESTERN CAPE
11805000;Langkloof State Forest;118;George;4;Eden District Municipality;1;WESTERN CAPE
11806000;Lawaaikamp;118;George;4;Eden District Municipality;1;WESTERN CAPE
11807000;Pacaltsdorp;118;George;4;Eden District Municipality;1;WESTERN CAPE
11807001;Dellville Park;118;George;4;Eden District Municipality;1;WESTERN CAPE
11807002;Deville Park;118;George;4;Eden District Municipality;1;WESTERN CAPE
11807003;Nu Dawn;118;George;4;Eden District Municipality;1;WESTERN CAPE
11807004;Pacaltsdorp;118;George;4;Eden District Municipality;1;WESTERN CAPE
11807005;Sea View;118;George;4;Eden District Municipality;1;WESTERN CAPE
11808000;Swartberg State Forest;118;George;4;Eden District Municipality;1;WESTERN CAPE
11809000;Thembalethu;118;George;4;Eden District Municipality;1;WESTERN CAPE
11809001;Thembalethu;118;George;4;Eden District Municipality;1;WESTERN CAPE
11810000;Wilderness;118;George;4;Eden District Municipality;1;WESTERN CAPE
11811000;Wilderness East;118;George;4;Eden District Municipality;1;WESTERN CAPE
11811001;Kleinkrantz;118;George;4;Eden District Municipality;1;WESTERN CAPE
11812000;Wilderness National Park;118;George;4;Eden District Municipality;1;WESTERN CAPE
11813000;Witfontein State Forest;118;George;4;Eden District Municipality;1;WESTERN CAPE
11814014;George;118;George;4;Eden District Municipality;1;WESTERN CAPE
11814020;Hoekwill;118;George;4;Eden District Municipality;1;WESTERN CAPE
11901000;Bongelethu;119;Oudtshoorn;4;Eden District Municipality;1;WESTERN CAPE
11902000;De Hoop;119;Oudtshoorn;4;Eden District Municipality;1;WESTERN CAPE
11903000;De Rust;119;Oudtshoorn;4;Eden District Municipality;1;WESTERN CAPE
11904000;Dysselsdorp;119;Oudtshoorn;4;Eden District Municipality;1;WESTERN CAPE
11905000;Langkloof State Forest;119;Oudtshoorn;4;Eden District Municipality;1;WESTERN CAPE
11906000;Oudtshoorn Part 1;119;Oudtshoorn;4;Eden District Municipality;1;WESTERN CAPE
11906001;Bridgeton;119;Oudtshoorn;4;Eden District Municipality;1;WESTERN CAPE
11906004;Netton;119;Oudtshoorn;4;Eden District Municipality;1;WESTERN CAPE
11906005;Oudtshoorn;119;Oudtshoorn;4;Eden District Municipality;1;WESTERN CAPE
11906008;Seelandsnek;119;Oudtshoorn;4;Eden District Municipality;1;WESTERN CAPE
11906009;Toekomsrus;119;Oudtshoorn;4;Eden District Municipality;1;WESTERN CAPE
11906010;Wesbank;119;Oudtshoorn;4;Eden District Municipality;1;WESTERN CAPE
11907000;Swartberg State Forest;119;Oudtshoorn;4;Eden District Municipality;1;WESTERN CAPE
11908000;Volmoed;119;Oudtshoorn;4;Eden District Municipality;1;WESTERN CAPE
11909000;Wartberg State Forest;119;Oudtshoorn;4;Eden District Municipality;1;WESTERN CAPE
11910002;Dysselsdorp;119;Oudtshoorn;4;Eden District Municipality;1;WESTERN CAPE
11910003;Mayfair Ostrich Farm;119;Oudtshoorn;4;Eden District Municipality;1;WESTERN CAPE
11910006;Oudtshoorn;119;Oudtshoorn;4;Eden District Municipality;1;WESTERN CAPE
12001000;Bloukrans State Forest;120;Plettenberg Bay;4;Eden District Municipality;1;WESTERN CAPE
12002000;Harkerville State Forest;120;Plettenberg Bay;4;Eden District Municipality;1;WESTERN CAPE
12003000;Keurboomsrivier;120;Plettenberg Bay;4;Eden District Municipality;1;WESTERN CAPE
12004000;Keurboomstrand;120;Plettenberg Bay;4;Eden District Municipality;1;WESTERN CAPE
12005000;Klien Palmietrivier State Forest;120;Plettenberg Bay;4;Eden District Municipality;1;WESTERN CAPE
